date,Suspended Matter,Dissolved Oxygen Matter,Temperature,Chlorophyl,Turbidity,Salinity,Dissolved Oxygen,pH
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,0.653089509,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
20-May-18,,0.635985963,46.74929226,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,0.598448118,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,0.66109978,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
21-May-18,,,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,0.630488347,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
22-May-18,,0.58452912,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
23-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
24-May-18,,,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,0.650523041,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,0.639490233,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
25-May-18,,0.623479773,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,0.621939016,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,0.568138041,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,0.629648027,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
26-May-18,,0.589025903,,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
27-May-18,,,47.3190786,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
28-May-18,,,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,0.639356578,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,,0.668627361,,,,,,
29-May-18,0.673109258,0.668627361,,,,,,
30-May-18,,0.588074704,,,,,,
30-May-18,,0.588074704,,,,,,
30-May-18,,0.588074704,,,,,,
30-May-18,,0.588074704,,,,,,
30-May-18,,0.588074704,,,,,,
30-May-18,0.636351509,0.588074704,,,,,,
30-May-18,,0.588074704,,,,,,
30-May-18,,0.588074704,,,,,,
30-May-18,,0.588074704,,,,,,
30-May-18,,0.588074704,,,,,,
30-May-18,,0.588074704,,,,,,
30-May-18,,0.588074704,,,,,,
30-May-18,,0.588074704,,,,,,
31-May-18,,,,,,,,
31-May-18,,,,,,,,
31-May-18,,,,,,,,
31-May-18,,,,,,,,
31-May-18,,,,,,,,
31-May-18,,,,,,,,
31-May-18,,,,,,,,
31-May-18,,,,,,,,
31-May-18,,,,,,,,
01-Jun-18,,0.427557129,,,,,,
01-Jun-18,0.621141495,0.427557129,,,,,,
01-Jun-18,,0.427557129,,,,,,
01-Jun-18,,0.427557129,,,,,,
01-Jun-18,,0.427557129,,,,,,
01-Jun-18,,0.427557129,,,,,,
01-Jun-18,,0.427557129,,,,,,
01-Jun-18,,0.427557129,,,,,,
02-Jun-18,,0.531251807,,,,,,
02-Jun-18,,0.531251807,,,,,,
02-Jun-18,,0.531251807,,,,,,
02-Jun-18,,0.531251807,,,,,,
02-Jun-18,,0.531251807,,,,,,
02-Jun-18,,0.531251807,,,,,,
02-Jun-18,0.639933145,0.531251807,,,,,,
02-Jun-18,,0.531251807,,,,,,
02-Jun-18,,0.531251807,,,,,,
02-Jun-18,,0.531251807,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,,0.489814067,,,,,,
03-Jun-18,0.655490068,0.489814067,,,,,,
03-Jun-18,0.625606974,0.489814067,,,,,,
04-Jun-18,,0.561318019,,,,,,
04-Jun-18,,0.561318019,,,,,,
04-Jun-18,,0.561318019,,,,,,
04-Jun-18,,0.561318019,,,,,,
04-Jun-18,,0.561318019,,,,,,
04-Jun-18,,0.561318019,,,,,,
04-Jun-18,,0.561318019,,,,,,
04-Jun-18,,0.561318019,,,,,,
04-Jun-18,,0.561318019,,,,,,
04-Jun-18,,0.561318019,,,,,,
04-Jun-18,,0.561318019,,,,,,
04-Jun-18,,0.561318019,,,,,,
05-Jun-18,,0.632207333,44.31138473,,,,,
05-Jun-18,,0.632207333,44.31138473,,,,,
05-Jun-18,,0.632207333,44.31138473,,,,,
05-Jun-18,,0.632207333,44.31138473,,,,,
05-Jun-18,,0.632207333,44.31138473,,,,,
05-Jun-18,,0.632207333,44.31138473,,,,,
05-Jun-18,,0.632207333,44.31138473,,,,,
05-Jun-18,,0.632207333,44.31138473,,,,,
05-Jun-18,,0.632207333,44.31138473,,,,,
05-Jun-18,,0.632207333,44.31138473,,,,,
06-Jun-18,,0.57488668,,,,,,
06-Jun-18,,0.57488668,,,,,,
06-Jun-18,,0.57488668,,,,,,
06-Jun-18,,0.57488668,,,,,,
06-Jun-18,,0.57488668,,,,,,
06-Jun-18,,0.57488668,,,,,,
06-Jun-18,,0.57488668,,,,,,
06-Jun-18,,0.57488668,,,,,,
06-Jun-18,,0.57488668,,,,,,
06-Jun-18,,0.57488668,,,,,,
06-Jun-18,,0.57488668,,,,,,
06-Jun-18,,0.57488668,,,,,,
06-Jun-18,,0.57488668,,,,,,
06-Jun-18,0.623719311,0.57488668,,,,,,
06-Jun-18,0.635104202,0.57488668,,,,,,
07-Jun-18,,0.515976755,,,,,,
07-Jun-18,,0.515976755,,,,,,
07-Jun-18,,0.515976755,,,,,,
07-Jun-18,,0.515976755,,,,,,
07-Jun-18,,0.515976755,,,,,,
07-Jun-18,0.628770365,0.515976755,,,,,,
07-Jun-18,,0.515976755,,,,,,
07-Jun-18,,0.515976755,,,,,,
07-Jun-18,,0.515976755,,,,,,
07-Jun-18,0.632523225,0.515976755,,,,,,
07-Jun-18,,0.515976755,,,,,,
08-Jun-18,,0.579359323,,,,,,
08-Jun-18,,0.579359323,,,,,,
08-Jun-18,,0.579359323,,,,,,
08-Jun-18,,0.579359323,,,,,,
08-Jun-18,,0.579359323,,,,,,
08-Jun-18,,0.579359323,,,,,,
08-Jun-18,,0.579359323,,,,,,
08-Jun-18,,0.579359323,,,,,,
09-Jun-18,,0.61066816,,,,,,
09-Jun-18,,0.61066816,,,,,,
09-Jun-18,,0.61066816,,,,,,
09-Jun-18,,0.61066816,,,,,,
09-Jun-18,,0.61066816,,,,,,
09-Jun-18,,0.61066816,,,,,,
09-Jun-18,,0.61066816,,,,,,
09-Jun-18,,0.61066816,,,,,,
09-Jun-18,,0.61066816,,,,,,
09-Jun-18,,0.61066816,,,,,,
09-Jun-18,,0.61066816,,,,,,
09-Jun-18,,0.61066816,,,,,,
09-Jun-18,0.626061759,0.61066816,,,,,,
09-Jun-18,0.602275347,0.61066816,,,,,,
10-Jun-18,,,,,,,,
10-Jun-18,,,,,,,,
10-Jun-18,,,,,,,,
10-Jun-18,,,,,,,,
10-Jun-18,,,,,,,,
10-Jun-18,,,,,,,,
10-Jun-18,,,,,,,,
10-Jun-18,,,,,,,,
10-Jun-18,0.587460208,,,,,,,
10-Jun-18,,,,,,,,
10-Jun-18,,,,,,,,
10-Jun-18,,,,,,,,
10-Jun-18,,,,,,,,
10-Jun-18,0.610713064,,,,,,,
10-Jun-18,,,,,,,,
10-Jun-18,,,,,,,,
11-Jun-18,,0.478976412,,,,,,
11-Jun-18,,0.478976412,,,,,,
11-Jun-18,,0.478976412,,,,,,
11-Jun-18,,0.478976412,,,,,,
11-Jun-18,,0.478976412,,,,,,
11-Jun-18,,0.478976412,,,,,,
11-Jun-18,,0.478976412,,,,,,
11-Jun-18,,0.478976412,,,,,,
11-Jun-18,,0.478976412,,,,,,
11-Jun-18,,0.478976412,,,,,,
11-Jun-18,,0.478976412,,,,,,
11-Jun-18,,0.478976412,,,,,,
11-Jun-18,0.646372747,0.478976412,,,,,,
11-Jun-18,,0.478976412,,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
12-Jun-18,,0.513939714,45.56687882,,,,,
13-Jun-18,,0.644156159,,,,,,
13-Jun-18,,0.644156159,,,,,,
13-Jun-18,,0.644156159,,,,,,
13-Jun-18,,0.644156159,,,,,,
13-Jun-18,,0.644156159,,,,,,
13-Jun-18,,0.644156159,,,,,,
13-Jun-18,0.657064404,0.644156159,,,,,,
13-Jun-18,,0.644156159,,,,,,
13-Jun-18,,0.644156159,,,,,,
13-Jun-18,,0.644156159,,,,,,
13-Jun-18,,0.644156159,,,,,,
14-Jun-18,,0.631229405,,,,,,
14-Jun-18,,0.631229405,,,,,,
14-Jun-18,,0.631229405,,,,,,
14-Jun-18,,0.631229405,,,,,,
14-Jun-18,,0.631229405,,,,,,
14-Jun-18,,0.631229405,,,,,,
14-Jun-18,,0.631229405,,,,,,
14-Jun-18,0.617992712,0.631229405,,,,,,
14-Jun-18,,0.631229405,,,,,,
14-Jun-18,,0.631229405,,,,,,
14-Jun-18,0.652146131,0.631229405,,,,,,
14-Jun-18,,0.631229405,,,,,,
15-Jun-18,,,,,,,,
15-Jun-18,,,,,,,,
15-Jun-18,,,,,,,,
15-Jun-18,,,,,,,,
15-Jun-18,,,,,,,,
15-Jun-18,,,,,,,,
15-Jun-18,,,,,,,,
15-Jun-18,,,,,,,,
15-Jun-18,,,,,,,,
15-Jun-18,,,,,,,,
15-Jun-18,,,,,,,,
15-Jun-18,,,,,,,,
15-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
16-Jun-18,,,,,,,,
17-Jun-18,,0.646899518,,,,,,
17-Jun-18,,0.646899518,,,,,,
17-Jun-18,,0.646899518,,,,,,
17-Jun-18,,0.646899518,,,,,,
17-Jun-18,,0.646899518,,,,,,
17-Jun-18,,0.646899518,,,,,,
17-Jun-18,,0.646899518,,,,,,
17-Jun-18,,0.646899518,,,,,,
17-Jun-18,,0.646899518,,,,,,
17-Jun-18,0.660773398,0.646899518,,,,,,
17-Jun-18,,0.646899518,,,,,,
17-Jun-18,,0.646899518,,,,,,
17-Jun-18,,0.646899518,,,,,,
17-Jun-18,,0.646899518,,,,,,
17-Jun-18,0.627600317,0.646899518,,,,,,
17-Jun-18,,0.646899518,,,,,,
18-Jun-18,,0.579319884,,,,,,
18-Jun-18,,0.579319884,,,,,,
18-Jun-18,,0.579319884,,,,,,
18-Jun-18,,0.579319884,,,,,,
18-Jun-18,,0.579319884,,,,,,
18-Jun-18,,0.579319884,,,,,,
18-Jun-18,,0.579319884,,,,,,
18-Jun-18,,0.579319884,,,,,,
18-Jun-18,0.641956667,0.579319884,,,,,,
18-Jun-18,,0.579319884,,,,,,
18-Jun-18,,0.579319884,,,,,,
18-Jun-18,,0.579319884,,,,,,
18-Jun-18,,0.579319884,,,,,,
18-Jun-18,0.625506588,0.579319884,,,,,,
18-Jun-18,,0.579319884,,,,,,
19-Jun-18,,,,,,,,
19-Jun-18,,,,,,,,
19-Jun-18,,,,,,,,
19-Jun-18,,,,,,,,
19-Jun-18,,,,,,,,
19-Jun-18,,,,,,,,
19-Jun-18,,,,,,,,
19-Jun-18,,,,,,,,
19-Jun-18,,,,,,,,
19-Jun-18,,,,,,,,
19-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
20-Jun-18,,,,,,,,
21-Jun-18,,,42.63637217,,,,,
21-Jun-18,,,42.63637217,,,,,
21-Jun-18,,,42.63637217,,,,,
21-Jun-18,,,42.63637217,,,,,
21-Jun-18,,,42.63637217,,,,,
21-Jun-18,,,42.63637217,,,,,
21-Jun-18,,,42.63637217,,,,,
21-Jun-18,,,42.63637217,,,,,
21-Jun-18,0.648212466,,42.63637217,,,,,
21-Jun-18,,,42.63637217,,,,,
21-Jun-18,,,42.63637217,,,,,
21-Jun-18,,,42.63637217,,,,,
21-Jun-18,0.639908783,,42.63637217,,,,,
21-Jun-18,,,42.63637217,,,,,
21-Jun-18,,,42.63637217,,,,,
21-Jun-18,,,42.63637217,,,,,
22-Jun-18,,0.537824515,,,,,,
22-Jun-18,,0.537824515,,,,,,
22-Jun-18,0.600445764,0.537824515,,,,,,
22-Jun-18,,0.537824515,,,,,,
22-Jun-18,,0.537824515,,,,,,
22-Jun-18,,0.537824515,,,,,,
22-Jun-18,0.596014616,0.537824515,,,,,,
22-Jun-18,,0.537824515,,,,,,
22-Jun-18,,0.537824515,,,,,,
22-Jun-18,,0.537824515,,,,,,
22-Jun-18,,0.537824515,,,,,,
22-Jun-18,,0.537824515,,,,,,
22-Jun-18,,0.537824515,,,,,,
22-Jun-18,,0.537824515,,,,,,
23-Jun-18,,,,,,,,
23-Jun-18,,,,,,,,
23-Jun-18,,,,,,,,
23-Jun-18,,,,,,,,
23-Jun-18,,,,,,,,
23-Jun-18,,,,,,,,
23-Jun-18,,,,,,,,
23-Jun-18,,,,,,,,
23-Jun-18,,,,,,,,
23-Jun-18,,,,,,,,
23-Jun-18,,,,,,,,
23-Jun-18,,,,,,,,
23-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
24-Jun-18,,,,,,,,
25-Jun-18,,0.597848239,,,,,,
25-Jun-18,,0.597848239,,,,,,
25-Jun-18,,0.597848239,,,,,,
25-Jun-18,,0.597848239,,,,,,
25-Jun-18,,0.597848239,,,,,,
25-Jun-18,,0.597848239,,,,,,
25-Jun-18,,0.597848239,,,,,,
25-Jun-18,,0.597848239,,,,,,
25-Jun-18,,0.597848239,,,,,,
25-Jun-18,0.631604616,0.597848239,,,,,,
25-Jun-18,,0.597848239,,,,,,
25-Jun-18,,0.597848239,,,,,,
25-Jun-18,,0.597848239,,,,,,
26-Jun-18,,0.607099276,,,,,,
26-Jun-18,,0.607099276,,,,,,
26-Jun-18,,0.607099276,,,,,,
26-Jun-18,,0.607099276,,,,,,
26-Jun-18,,0.607099276,,,,,,
26-Jun-18,,0.607099276,,,,,,
26-Jun-18,,0.607099276,,,,,,
26-Jun-18,,0.607099276,,,,,,
26-Jun-18,,0.607099276,,,,,,
26-Jun-18,,0.607099276,,,,,,
26-Jun-18,,0.607099276,,,,,,
26-Jun-18,,0.607099276,,,,,,
26-Jun-18,0.641141441,0.607099276,,,,,,
26-Jun-18,0.642749912,0.607099276,,,,,,
27-Jun-18,,,,,,,,
27-Jun-18,,,,,,,,
27-Jun-18,,,,,,,,
27-Jun-18,,,,,,,,
27-Jun-18,,,,,,,,
27-Jun-18,,,,,,,,
27-Jun-18,,,,,,,,
28-Jun-18,,,,,,,,
28-Jun-18,,,,,,,,
28-Jun-18,,,,,,,,
28-Jun-18,,,,,,,,
28-Jun-18,,,,,,,,
29-Jun-18,,0.602759578,,,,,,
29-Jun-18,,0.602759578,,,,,,
29-Jun-18,,0.602759578,,,,,,
29-Jun-18,,0.602759578,,,,,,
29-Jun-18,,0.602759578,,,,,,
29-Jun-18,,0.602759578,,,,,,
29-Jun-18,,0.602759578,,,,,,
29-Jun-18,0.629410637,0.602759578,,,,,,
29-Jun-18,,0.602759578,,,,,,
29-Jun-18,,0.602759578,,,,,,
29-Jun-18,0.639036415,0.602759578,,,,,,
29-Jun-18,,0.602759578,,,,,,
30-Jun-18,0.590669213,,,,,,,
30-Jun-18,,,,,,,,
30-Jun-18,,,,,,,,
30-Jun-18,0.617233294,,,,,,,
30-Jun-18,,,,,,,,
30-Jun-18,,,,,,,,
01-Jul-18,,0.584260779,,,,,,
01-Jul-18,,0.584260779,,,,,,
01-Jul-18,,0.584260779,,,,,,
01-Jul-18,,0.584260779,,,,,,
01-Jul-18,,0.584260779,,,,,,
01-Jul-18,,0.584260779,,,,,,
01-Jul-18,,0.584260779,,,,,,
01-Jul-18,,0.584260779,,,,,,
01-Jul-18,,0.584260779,,,,,,
01-Jul-18,,0.584260779,,,,,,
01-Jul-18,,0.584260779,,,,,,
01-Jul-18,0.635869313,0.584260779,,,,,,
02-Jul-18,,0.583708508,,,,,,
02-Jul-18,,0.583708508,,,,,,
02-Jul-18,,0.583708508,,,,,,
02-Jul-18,,0.583708508,,,,,,
02-Jul-18,,0.583708508,,,,,,
02-Jul-18,,0.583708508,,,,,,
03-Jul-18,,,,,,,,
03-Jul-18,,,,,,,,
03-Jul-18,,,,,,,,
03-Jul-18,0.597485042,,,,,,,
03-Jul-18,,,,,,,,
03-Jul-18,,,,,,,,
03-Jul-18,,,,,,,,
03-Jul-18,,,,,,,,
03-Jul-18,,,,,,,,
04-Jul-18,,,,,,,,
04-Jul-18,,,,,,,,
04-Jul-18,,,,,,,,
04-Jul-18,,,,,,,,
04-Jul-18,0.632049922,,,,,,,
05-Jul-18,,0.578626535,,,,,,
05-Jul-18,,0.578626535,,,,,,
05-Jul-18,,0.578626535,,,,,,
05-Jul-18,,0.578626535,,,,,,
05-Jul-18,,0.578626535,,,,,,
05-Jul-18,,0.578626535,,,,,,
05-Jul-18,,0.578626535,,,,,,
05-Jul-18,,0.578626535,,,,,,
06-Jul-18,,0.592478835,,,,,,
06-Jul-18,0.562268422,0.592478835,,,,,,
06-Jul-18,,0.592478835,,,,,,
06-Jul-18,,0.592478835,,,,,,
06-Jul-18,,0.592478835,,,,,,
06-Jul-18,,0.592478835,,,,,,
06-Jul-18,0.629443882,0.592478835,,,,,,
07-Jul-18,,0.538462167,44.64156128,,,,,
07-Jul-18,0.548282919,0.538462167,44.64156128,,,,,
07-Jul-18,,0.538462167,44.64156128,,,,,
07-Jul-18,,0.538462167,44.64156128,,,,,
07-Jul-18,0.571630236,0.538462167,44.64156128,,,,,
07-Jul-18,,0.538462167,44.64156128,,,,,
07-Jul-18,,0.538462167,44.64156128,,,,,
08-Jul-18,,0.606300248,,,,,,
08-Jul-18,,0.606300248,,,,,,
08-Jul-18,,0.606300248,,,,,,
09-Jul-18,,0.585432112,,,,,,
09-Jul-18,,0.585432112,,,,,,
09-Jul-18,,0.585432112,,,,,,
10-Jul-18,,0.497945304,,,,,,
10-Jul-18,,0.497945304,,,,,,
10-Jul-18,,0.497945304,,,,,,
10-Jul-18,,0.497945304,,,,,,
10-Jul-18,0.604035954,0.497945304,,,,,,
10-Jul-18,,0.497945304,,,,,,
10-Jul-18,,0.497945304,,,,,,
10-Jul-18,0.578421083,0.497945304,,,,,,
11-Jul-18,,0.495865955,,,,,,
11-Jul-18,,0.495865955,,,,,,
11-Jul-18,0.592285611,0.495865955,,,,,,
11-Jul-18,,0.495865955,,,,,,
11-Jul-18,,0.495865955,,,,,,
11-Jul-18,0.603218387,0.495865955,,,,,,
11-Jul-18,,0.495865955,,,,,,
12-Jul-18,,0.537742033,,,,,,
13-Jul-18,,,,,,,,
13-Jul-18,,,,,,,,
13-Jul-18,,,,,,,,
13-Jul-18,,,,,,,,
13-Jul-18,,,,,,,,
14-Jul-18,,0.608821873,,,,,,
14-Jul-18,,0.608821873,,,,,,
14-Jul-18,0.585971733,0.608821873,,,,,,
14-Jul-18,,0.608821873,,,,,,
